client_id,primary_org_id,first_name,last_name,middle_name,aliases,dob,age,gender,indigenous_identity,citizenship_status,veteran_status,primary_language,current_sleeping_location,housing_status,first_homeless_date,current_episode_start_date,days_homeless_past_3_years,chronic_homeless_flag,mental_health_flag,substance_use_flag,physical_health_flag,developmental_flag,bnl_active_flag,bnl_status,ca_enrolled_flag,ca_priority_level,assessment_tool,assessment_date,assessment_total_score,assessment_acuity_level,last_contact_date,ocap_protected,ocap_governing_nation,ocap_data_use_conditions,consent_coverage_level,default_sharing_scope,current_consent_id,phone,email
CLI-0733,ORG-0007,Melanie,Stanley,Amber,,1983-09-26,43,female,non_indigenous,canadian_citizen,False,english,couch_surfing,homeless,2022-09-19,07/28/2023,512,True,True,False,False,False,False,,False,,VI_SPDAT,2025-10-26,10.0,high,03/04/2026,False,,,full,limited_agencies,CNS-01057,(250) 814-3620,lisamcgee@example.net
CLI-0734,ORG-0003,Martha,Bailey,Gregory,,2007-07-11,19,female,unknown,canadian_citizen,False,english,transitional_housing,homeless,2022-12-30,2025-05-09,1046,False,False,False,False,False,False,,False,,none,,,,03/29/2026,False,,,full,no_sharing,CNS-04976,(250) 437-7756,wbarrett@example.net
CLI-0735,ORG-0004,Kimberly,Rice,,,1978-06-16,48,female,non_indigenous,canadian_citizen,False,english,unsheltered,homeless,22/04/2020,03/12/2026,76,False,False,False,False,False,False,,False,,TAY_VI_SPDAT,2025-03-28,9.0,high,16/04/2026,False,,,full,limited_agencies,CNS-02453,250-955-8320,adrianlogan@example.com
CLI-0736,ORG-0002,Nicholas,Walker,Adam,,2010-11-28,16,male,first_nations,canadian_citizen,False,english,housed,housed,2018-04-20,2025-07-29,1030,False,True,False,False,False,False,,False,,VI_SPDAT,2023-08-31,11.0,high,2026-01-25,True,Esquimalt,No secondary use; annual review; nation data steward approval,none,limited_agencies,CNS-01435,(250) 382-0889,vdavis@example.org
CLI-0737,ORG-0004,ALISON,Evans,,,1997-09-20,29,female,non_indigenous,canadian_citizen,False,english,housed,housed,2022-08-23,07/20/2025,491,False,False,False,False,False,True,inactive,True,p2,none,,,,2026-03-16,False,,,partial,all_dsa_agencies,CNS-02028,250-508-7852,hensonjohn@example.net
CLI-0738,ORG-0003,Megan,Stephens,Amanda,Madeline,1998-01-22,28,female,non_indigenous,canadian_citizen,False,indigenous_language,transitional_housing,homeless,2022-02-15,2024-12-23,458,True,True,True,False,False,False,,True,p2,none,,,,2026-04-12,False,,,full,limited_agencies,CNS-04989,2507141761,mkrueger@example.net
CLI-0739,ORG-0004,david,Reed,,,,26,male,non_indigenous,canadian_citizen,False,english,institution,homeless,2019-08-07,03/14/2022,649,False,False,False,False,False,False,,False,,none,,,,2026-03-20,False,,,minimal,all_dsa_agencies,CNS-02574,+1-250-901-8626,
CLI-0740,ORG-0004,Desiree,piNEdA,Jessica,,2004-04-05,22,female,non_indigenous,canadian_citizen,False,english,transitional_housing,homeless,2019-08-28,"July 30, 2024",508,False,True,True,False,False,False,,False,,VI_SPDAT,2023-10-07,14.0,very_high,2026-04-01,False,,,full,single_agency_only,CNS-04690,(250) 768-1768,jennifer95@example.com
CLI-0741,ORG-0009,Brian,PACHECO,Robert,,"May 03, 1992",34,male,prefer_not_to_answer,canadian_citizen,False,english,unsheltered,homeless,2022-04-25,2024-12-14,551,False,False,True,True,False,False,,False,,VI_SPDAT,2024-08-03,15.0,very_high,2026-04-12,False,,,full,no_sharing,CNS-01068,,
CLI-0742,ORG-0005,Pamela,STEPHENSON,,,06/01/2009,17,female,first_nations,canadian_citizen,False,english,transitional_housing,homeless,2025-11-29,2026-02-02,446,False,False,False,False,False,True,inactive,True,p2,VI_SPDAT,"September 14, 2023",12.0,very_high,"March 28, 2026",True,Songhees,No secondary use; annual review; nation data steward approval,none,single_agency_only,CNS-04104,(250) 290-6019,jasoncook@example.net
CLI-0743,ORG-0004,Alexis,Harris,,,1947-11-12,79,two_spirit,non_indigenous,other,False,english,couch_surfing,homeless,2018-11-17,23/11/2018,315,False,True,False,True,False,False,,True,p2,VI_SPDAT,2023-03-07,9.0,high,2026-02-05,False,,,partial,limited_agencies,CNS-04826,250.375.8309,alyssa89@example.net
CLI-0744,ORG-0004,Brian,Johnson,Carla,,2006-04-24,20,male,non_indigenous,canadian_citizen,False,english,emergency_shelter,homeless,13/07/2022,2023-03-16,591,False,True,False,True,False,False,,False,,family,2025-07-26,7.0,moderate,2026-02-26,False,,,none,single_agency_only,CNS-01072,(250) 613-9089,
CLI-0745,ORG-0007,Michael,Williams,,,2006-07-08,20,male,first_nations,canadian_citizen,False,english,emergency_shelter,homeless,2023-06-15,2025-11-29,799,False,False,False,False,False,False,,False,,family,01/26/2026,7.0,moderate,01/03/2026,True,Esquimalt,No secondary use; annual review; nation data steward approval,full,limited_agencies,CNS-04671,(250) 783-6797,lmaynard@example.net
CLI-0746,ORG-0006,Natalie,Morales,,,1974-11-09,52,female,non_indigenous,permanent_resident,False,english,emergency_shelter,homeless,2026-03-16,2026-03-21,795,False,False,False,False,False,False,,False,,none,,,,2026-02-21,False,,,none,no_sharing,CNS-03331,2507326887,amber70@example.com
CLI-0747,ORG-0006,David,Robinson,Michelle,Brian,1999-10-11,27,male,non_indigenous,canadian_citizen,False,english,transitional_housing,homeless,2020-09-24,2021-03-18,669,False,False,True,False,False,False,,False,,VI_SPDAT,2025-09-12,3.0,low,03/28/2026,False,,,none,limited_agencies,CNS-02913,250-971-7670,
CLI-0748,ORG-0002,jonathan,Roberts,,,2010-08-26,16,male,non_indigenous,canadian_citizen,False,english,emergency_shelter,homeless,2024-06-27,"January 15, 2025",530,False,False,False,False,False,True,active,True,p1,local,2024-02-06,13.0,very_high,2026-01-20,False,,,none,all_dsa_agencies,CNS-04597,+1-250-640-8754,
CLI-0749,ORG-0001,ROBERT,Dennis,Luis,Carla,1955-07-28,71,male,non_indigenous,canadian_citizen,False,english,housed,housed,2022-08-03,"April 12, 2025",105,False,True,True,False,False,False,,False,,local,2023-07-15,3.0,low,2026-03-11,False,,,none,limited_agencies,CNS-03451,(250) 816-3112,
CLI-0750,ORG-0004,Michael,flores,Kevin,,1976-05-02,50,male,non_indigenous,canadian_citizen,False,english,housed,housed,2018-11-07,02/16/2020,455,False,True,True,False,False,False,,False,,VI_SPDAT,2023-12-23,16.0,very_high,2026-03-06,False,,,partial,no_sharing,CNS-01081,(250) 621-0561,pbaker@example.org
CLI-0751,ORG-0002,BRIANA,Keller,,,"March 08, 2007",19,female,non_indigenous,canadian_citizen,False,english,hotel_motel,homeless,2018-01-22,2020-01-01,570,False,True,True,False,False,False,,False,,VI_SPDAT,09/04/2026,12.0,very_high,2026-03-05,False,,,partial,no_sharing,CNS-01083,(250) 799-0795,elizabethriley@example.com
CLI-0752,ORG-0008,CONNIE,Turner,,,"September 21, 1973",53,female,metis,canadian_citizen,False,english,unsheltered,homeless,2019-10-09,2023-12-01,534,True,False,False,False,False,True,inactive,True,p1,VI_SPDAT,2024-06-29,15.0,very_high,2026-03-20,True,Pauquachin,No secondary use; annual review; nation data steward approval,minimal,limited_agencies,CNS-02871,250-248-6002,adam30@example.org
CLI-0753,ORG-0004,Amy,Fry,Nichole,,1983-08-25,43,unknown,non_indigenous,other,False,english,transitional_housing,homeless,2021-10-21,2025-12-30,541,False,True,True,True,False,False,,True,p3,local,2023-11-05,15.0,very_high,2026-02-26,False,,,full,single_agency_only,CNS-01085,(250) 605-3927,aallen@example.com
CLI-0754,ORG-0008,Thomas,garrett,,,1947-12-21,79,male,non_indigenous,canadian_citizen,False,french,emergency_shelter,homeless,2024-01-16,2024-06-14,636,False,True,False,False,False,False,,False,,family,23/01/2026,1.0,low,2026-04-13,False,,,full,no_sharing,CNS-01086,(250) 502-2213,benjaminleah@example.com
CLI-0755,ORG-0002,Jessica,Simpson,,,2005-04-22,21,non_binary,first_nations,canadian_citizen,False,english,unsheltered,homeless,"January 18, 2018",2019-02-12,590,False,False,False,True,False,True,active,True,p3,VI_SPDAT,2026-02-12,6.0,moderate,05/02/2026,False,,,none,single_agency_only,CNS-01088,N/A,usmith@example.net
CLI-0756,ORG-0004,valerie,David,,,1997-04-19,29,female,non_indigenous,canadian_citizen,False,english,unsheltered,homeless,2022-07-20,"September 13, 2023",421,True,False,False,False,False,False,,False,,family,2024-09-07,8.0,high,2026-01-20,False,,,partial,no_sharing,CNS-04099,2503577994,kayla07@example.net
CLI-0757,ORG-0005,Megan,flOYD,,,12/13/1977,49,female,non_indigenous,canadian_citizen,False,english,emergency_shelter,homeless,2024-05-29,06/26/2024,262,False,False,True,False,False,True,active,True,p2,VI_SPDAT,2023-06-16,6.0,moderate,02/12/2026,False,,,partial,limited_agencies,CNS-01090,,Unknown
CLI-0758,ORG-0005,Fernando,Butler,,,1965-11-26,61,male,non_indigenous,canadian_citizen,False,other,couch_surfing,homeless,06/06/2020,2020-11-07,181,True,True,False,False,False,False,,False,,local,2026-03-30,15.0,very_high,2026-04-12,False,,,full,all_dsa_agencies,CNS-01091,(250) 346-3594,saraprice@example.net
CLI-0759,ORG-0001,BRITTANY,Bennett,,,1981-09-27,45,female,unknown,canadian_citizen,False,english,housed,housed,2021-09-11,2023-05-23,564,False,False,True,False,False,False,,True,p1,family,2025-09-06,6.0,moderate,2026-04-01,False,,,full,no_sharing,CNS-01092,250-731-7089,gregory30@example.net
CLI-0760,ORG-0002,Paul,Wells,,,13/09/2007,19,male,non_indigenous,canadian_citizen,False,english,unsheltered,homeless,2018-03-09,2019-09-14,651,False,False,False,True,False,False,,False,,local,2023-06-30,3.0,low,2026-02-25,False,,,full,all_dsa_agencies,CNS-02213,(250) 803-0832,
CLI-0761,ORG-0003,SAMUEL,Turner,Jasmine,,23/08/1987,39,male,unknown,canadian_citizen,False,english,emergency_shelter,homeless,2018-06-04,2025-07-26,1052,False,False,False,False,False,False,,False,,VI_SPDAT,08/09/2024,3.0,low,2026-02-09,False,,,partial,limited_agencies,CNS-04293,,ismith@example.net
CLI-0762,ORG-0002,RoBeRT,MELENDEZ,,Anna,2005-05-02,21,male,non_indigenous,canadian_citizen,False,english,housed,housed,2025-05-11,2026-01-20,668,True,True,False,False,False,True,inactive,True,p1,VI_SPDAT,2023-05-14,8.0,high,19/04/2026,False,,,none,single_agency_only,CNS-01494,250-735-3216,gary44@example.com
CLI-0763,ORG-0009,tracy,Grant,,,"September 19, 1967",59,unknown,non_indigenous,canadian_citizen,False,english,unknown,homeless,2022-02-01,2024-11-30,636,True,True,False,False,False,False,,False,,VI_SPDAT,16/11/2023,15.0,very_high,2026-03-09,False,,,none,limited_agencies,CNS-01939,250.942.6574,rebeccaharris@example.org
CLI-0764,ORG-0006,Cesar,Sanchez,,,1990-01-16,36,male,first_nations,refugee_claimant,True,english,emergency_shelter,homeless,04/12/2020,02/24/2021,1078,False,False,True,True,False,False,,False,,VI_SPDAT,2025-04-23,11.0,high,2026-03-12,False,,,full,single_agency_only,CNS-01799,250-885-8775,
CLI-0765,ORG-0002,dalton,lucas,,,03/18/2003,23,male,non_indigenous,canadian_citizen,False,english,emergency_shelter,homeless,2023-04-15,2025-02-12,348,False,True,False,False,False,True,active,True,p2,VI_SPDAT,2024-07-12,10.0,high,2026-01-30,False,,,full,single_agency_only,CNS-04017,(250) 409-1070,joneseric@example.org
CLI-0766,ORG-0008,Tammy,Boone,,,1969-04-12,57,female,non_indigenous,canadian_citizen,False,english,housed,housed,2025-03-05,2026-02-26,766,True,True,False,False,False,False,,True,p2,local,03/01/2023,9.0,high,2026-02-04,False,,,full,all_dsa_agencies,CNS-03495,250-448-3819,mckaycameron@example.com
CLI-0767,ORG-0001,Brandon,Hardy,,,1951-12-11,75,male,first_nations,canadian_citizen,False,english,unsheltered,homeless,"December 20, 2019",2020-12-02,1074,False,False,False,False,False,True,housed,True,p3,VI_SPDAT,2025-10-16,9.0,high,2026-03-31,True,Songhees,No secondary use; annual review; nation data steward approval,full,limited_agencies,CNS-03924,,danielhayes@example.org
CLI-0768,ORG-0008,Cheryl,ADAMS,,Emily,2002-11-20,24,female,non_indigenous,canadian_citizen,False,french,emergency_shelter,homeless,2022-03-06,2025-07-01,656,False,True,False,False,True,False,,False,,local,2023-01-02,10.0,high,2026-03-13,False,,,none,all_dsa_agencies,CNS-01103,250-496-0573,edixon@example.net
CLI-0769,ORG-0005,Larry,Russo,Jacob,,1964-07-01,62,male,non_indigenous,canadian_citizen,False,english,unsheltered,homeless,2018-10-12,2022-02-17,149,False,True,False,True,False,True,inactive,True,p1,VI_SPDAT,2025-03-27,8.0,high,2026-04-07,False,,,partial,no_sharing,CNS-01104,(250) 736-6576,kristen51@example.com
CLI-0770,ORG-0005,Pamela,RAMSEY,,,1966-03-11,60,female,non_indigenous,canadian_citizen,False,english,couch_surfing,homeless,2021-09-18,08/19/2023,535,False,True,True,True,False,True,inactive,True,p1,TAY_VI_SPDAT,2024-07-31,12.0,very_high,2026-04-03,False,,,full,no_sharing,CNS-04379,250-984-0290,
CLI-0771,ORG-0003,Justin,Mendoza,Molly,,03/12/1983,43,male,non_indigenous,canadian_citizen,False,french,transitional_housing,homeless,2020-07-17,2021-01-21,602,True,True,False,False,False,False,,True,p1,VI_SPDAT,2023-07-05,6.0,moderate,2026-03-16,False,,,partial,all_dsa_agencies,CNS-04057,,bartlettchristine@example.org
CLI-0772,ORG-0008,gary,Krueger,,,1961-01-10,65,male,non_indigenous,unknown,False,english,housed,housed,2022-06-12,2023-09-08,288,True,True,False,False,False,False,,False,,VI_SPDAT,2023-11-18,6.0,moderate,2026-03-24,False,,,full,single_agency_only,CNS-01107,2509545714,martinmatthew@example.net
CLI-0773,ORG-0009,aLeXIS,Giles,,,2005-02-22,21,female,first_nations,canadian_citizen,False,english,emergency_shelter,homeless,2022-03-25,2023-01-18,407,True,True,True,False,False,False,,True,p3,VI_SPDAT,18/11/2025,2.0,low,2026-03-07,True,Songhees,No secondary use; annual review; nation data steward approval,minimal,single_agency_only,CNS-02675,250-859-8873,timothymiddleton@example.net
CLI-0774,ORG-0001,TONYA,Wilson,,Yvonne,1983-05-26,43,female,non_indigenous,canadian_citizen,False,english,unknown,homeless,2020-10-01,2023-03-29,56,True,True,False,False,False,True,inactive,True,p2,none,,,,2026-04-07,False,,,full,all_dsa_agencies,CNS-03752,250-387-9767,anthony66@example.org
CLI-0775,ORG-0008,karen,Sanchez,Cassandra,James,1988-06-06,38,female,non_indigenous,canadian_citizen,False,indigenous_language,transitional_housing,homeless,2019-10-02,2021-03-25,533,True,True,False,False,False,False,,True,p3,family,2023-02-19,9.0,high,2026-03-09,False,,,none,no_sharing,CNS-01507,250-242-3517,mlewis@example.net
CLI-0776,ORG-0004,Thomas,Arnold,,,1994-08-04,32,male,non_indigenous,permanent_resident,False,english,emergency_shelter,homeless,2018-03-31,2018-09-11,89,True,False,False,True,False,True,housed,True,p1,VI_SPDAT,2026-01-06,14.0,very_high,04/01/2026,False,,,partial,limited_agencies,CNS-02757,(250) 359-1207,
CLI-0777,ORG-0002,Reginald,JAMES,Amanda,Michael,2007-03-09,19,male,non_indigenous,unknown,False,french,couch_surfing,homeless,2025-08-30,01/04/2026,875,False,True,True,False,False,False,,False,,TAY_VI_SPDAT,2023-10-13,7.0,moderate,2026-01-24,False,,,full,all_dsa_agencies,CNS-04087,,
CLI-0778,ORG-0005,Dennis,HUNT,Tyler,,1969-07-10,57,male,non_indigenous,canadian_citizen,False,english,institution,homeless,2022-02-06,2025-11-14,833,True,False,True,True,False,False,,True,p1,VI_SPDAT,2025-06-22,15.0,very_high,2026-03-25,False,,,minimal,no_sharing,CNS-01115,,dgrant@example.com
CLI-0779,ORG-0003,Brett,Zavala,Terrance,,1962-02-01,64,male,non_indigenous,canadian_citizen,False,english,unsheltered,homeless,08/01/2023,2025-05-12,1038,False,False,False,False,False,False,,True,p2,none,,,,2026-04-03,False,,,partial,single_agency_only,,250.650.0536,
CLI-0780,ORG-0005,Sara,Rocha,,,2008-07-28,18,female,non_indigenous,refugee_claimant,False,english,emergency_shelter,homeless,22/03/2021,2023-02-26,1039,True,True,False,False,False,False,,False,,local,2024-08-19,13.0,very_high,2026-04-18,False,,,full,no_sharing,CNS-02801,250-217-6835,
CLI-0781,ORG-0001,JaCQUeLiNe,gutierrez,,,05/15/1994,32,female,non_indigenous,canadian_citizen,False,english,housed,housed,09/21/2018,2023-02-23,1029,False,False,True,False,False,False,,False,,local,2023-10-15,15.0,very_high,2026-03-26,False,,,none,limited_agencies,CNS-04727,,huertasarah@example.net
CLI-0782,ORG-0001,Kristine,walker,Dustin,,2009-01-24,17,female,non_indigenous,canadian_citizen,False,english,housed,housed,2022-04-11,2022-05-27,1073,True,False,False,False,False,False,,False,,none,,,,2026-04-10,False,,,full,limited_agencies,CNS-01970,,
CLI-0783,ORG-0007,Dean,Donovan,,,07/20/1941,85,male,non_indigenous,refugee_claimant,False,french,unsheltered,homeless,2020-06-01,2024-08-11,132,False,False,False,True,False,False,,False,,VI_SPDAT,2024-08-20,8.0,high,2026-03-10,False,,,full,no_sharing,CNS-03927,,andersoncody@example.net
CLI-0784,ORG-0006,Lauren,Butler,Elijah,,1943-04-17,83,female,non_indigenous,canadian_citizen,False,english,transitional_housing,homeless,2021-09-15,2022-10-11,241,False,True,False,True,True,True,housed,True,p1,VI_SPDAT,13/04/2023,8.0,high,2026-02-13,False,,,full,all_dsa_agencies,CNS-02882,(250) 395-5582,
CLI-0785,ORG-0002,Gary,James,,Martha,2004-09-11,22,male,non_indigenous,canadian_citizen,False,indigenous_language,unsheltered,homeless,2024-10-20,2026-04-12,448,False,False,True,False,False,False,,False,,VI_SPDAT,2025-05-18,9.0,high,2026-03-26,False,,,none,all_dsa_agencies,CNS-03578,2503918903,david05@example.org
CLI-0786,ORG-0002,Jonathan,Pena,,Gail,2003-07-15,23,male,non_indigenous,canadian_citizen,False,english,couch_surfing,homeless,"February 17, 2020",12/29/2022,760,False,True,True,False,False,False,,False,,none,,,,2026-03-29,False,,,minimal,limited_agencies,CNS-02152,(250) 280-7295,
CLI-0787,ORG-0006,David,Underwood,Tammy,,1962-09-06,64,male,non_indigenous,canadian_citizen,False,english,transitional_housing,homeless,05/03/2020,2020-05-20,444,True,False,False,False,True,True,inactive,True,p3,local,01/02/2024,9.0,high,2026-03-21,False,,,none,no_sharing,CNS-04515,,brownkevin@example.org
CLI-0788,ORG-0009,Martin,Henry,,,1970-12-23,56,male,non_indigenous,canadian_citizen,False,english,housed,housed,2024-05-01,2025-08-27,286,False,True,True,True,False,False,,False,,VI_SPDAT,2023-12-08,6.0,moderate,2026-03-21,False,,,none,no_sharing,CNS-04518,(250) 828-1120,lisa24@example.com
CLI-0789,ORG-0008,Carol,Norton,,,"March 23, 1998",28,female,non_indigenous,unknown,False,english,housed,housed,2020-03-04,2023-06-26,624,True,False,True,False,False,False,,False,,VI_SPDAT,07/04/2025,13.0,very_high,2026-03-20,False,,,full,no_sharing,CNS-03415,,hzavala@example.com
CLI-0790,ORG-0002,christopher,Cortez,Tracy,,2003-02-13,23,male,non_indigenous,canadian_citizen,False,english,unsheltered,homeless,2026-01-02,2026-02-17,341,False,False,False,True,False,True,active,True,p2,local,2025-01-16,9.0,high,2026-02-13,True,,No secondary use; annual review; nation data steward approval,none,limited_agencies,CNS-01685,(250) 725-6160,jimenezjoanna@example.com
CLI-0791,ORG-0003,Sydney,WEAVER,Darlene,,1962-04-20,64,female,non_indigenous,canadian_citizen,True,english,unsheltered,homeless,2019-01-30,2019-07-28,171,True,False,False,False,False,False,,True,p1,local,2023-10-03,10.0,high,03/11/2026,False,,,minimal,limited_agencies,CNS-02903,250-281-3616,johnsonjustin@example.org
CLI-0792,ORG-0005,Anthony,Johnson,,,1961-04-08,65,male,non_indigenous,canadian_citizen,False,english,transitional_housing,homeless,2025-02-09,2025-08-26,610,False,False,False,True,False,True,housed,True,p3,VI_SPDAT,2025-10-10,3.0,low,2026-04-17,False,,,partial,no_sharing,CNS-04272,2508116203,kanesarah@example.net
CLI-0793,ORG-0007,Ryan,Landry,Elizabeth,,"September 11, 1997",29,male,unknown,canadian_citizen,True,english,housed,housed,2022-05-23,2026-02-11,131,False,False,True,True,False,False,,False,,local,"February 19, 2023",12.0,very_high,"March 31, 2026",False,,,minimal,single_agency_only,,(250) 601-4433,coxcody@example.com
CLI-0794,ORG-0004,PHILLIP,Gutierrez,,,1948-04-24,78,male,non_indigenous,canadian_citizen,False,english,transitional_housing,homeless,2019-01-03,"August 29, 2019",146,False,True,False,False,False,False,,False,,TAY_VI_SPDAT,2026-02-06,12.0,very_high,2026-03-16,False,,,full,all_dsa_agencies,CNS-01134,,
